"id","gid","departamento","localidad","wkt"
3207,0,"MONTEVIDEO","PAJAS BLANCAS","MULTIPOLYGON(((563913.017603529 6142486.26356679,563299.15483942 6142050.47884459,563078.203401615 6142021.53578727,562788.941503917 6141990.88100836,562704.411779906 6141855.89856114,562406.962397178 6141372.73328093,562408.464026689 6141166.524642,562404.73666669 6141037.664482,562405.573865224 6141004.41363132,562409.528986691 6140981.221602,562430.828186691 6140888.570082,562452.39362669 6140795.386082,562452.837360023 6140767.697122,562377.04770669 6140631.382242,562340.637715571 6140571.35743999,562335.449150508 6140543.2801905,562423.425657161 6140513.56562797,562355.194095835 6140344.56706211,562308.813779268 6140229.66885477,562286.281065035 6140172.11533383,562284.065594524 6140152.59149994,562310.710597556 6140066.5081012,562394.80427478 6139819.61648103,562422.811373123 6139718.07564553,562509.041807363 6139363.94328376,562695.820380643 6138597.03142042,562724.863742325 6138479.73344161,562823.821009111 6138080.71781394,562686.423731246 6138039.81659154,562880.96789675 6137226.94544261,562857.721634737 6137215.91363698,562837.396693625 6137218.92487754,562815.076655218 6137224.83816834,562799.814276871 6137238.14607792,562767.661111949 6137233.10898617,562739.046414635 6137242.11646708,562715.184803773 6137257.34278608,562710.076873935 6137277.07487189,562689.453919223 6137299.47466629,562651.013692933 6137296.04728131,562615.53764904 6137286.09023207,562588.410963544 6137291.56229756,562546.161696432 6137294.94980629,562520.531832477 6137288.93954663,562493.905625672 6137312.4489384,562493.688269436 6137353.61517983,562507.383582529 6137386.80528862,562505.490569498 6137427.85608604,562512.922351702 6137464.72371816,562515.055596984 6137498.4364371,562533.564347068 6137510.53686335,562516.424488369 6137543.23388593,562537.976485808 6137553.43078448,562551.105340864 6137568.71040428,562570.573715851 6137590.48307861,562605.515929771 6137607.50835387,562648.412704 6137600.57262789,562674.773813159 6137603.3017245,562685.220999999 6137620.927,562680.8012 6137653.9834,562652.609639942 6137673.82836661,562617.786569694 6137668.74344318,562592.329929531 6137672.44013577,562592.210530433 6137705.73717076,562576.897842227 6137730.89332129,562559.196780828 6137756.69755422,562536.211415576 6137768.43922661,562519.564348173 6137795.15439511,562507.114855886 6137808.55533398,562494.304706258 6137825.15747534,562488.993392838 6137846.44696072,562474.111881222 6137862.05297869,562474.25837823 6137885.60239961,562458.564571564 6137908.20089061,562467.797473428 6137940.7949825,562447.90175068 6137963.64908527,562451.141329338 6137991.11791406,562430.366496457 6138022.51154968,562395.529188699 6138056.01372855,562369.287181898 6138078.54964764,562348.017243131 6138097.22456888,562318.498744171 6138108.42730905,562296.348232666 6138122.46998767,562272.871414826 6138142.02046478,562251.115223377 6138151.73802407,562230.664055527 6138168.61896088,562212.548799004 6138187.14030542,562184.758803968 6138201.85202556,562168.268931356 6138229.99797492,562160.420802381 6138248.03030152,562148.153664615 6138269.63845639,562138.608744624 6138301.2368968,562120.87163454 6138328.97593652,562105.996373198 6138351.73869104,562082.105443035 6138357.94594034,562074.412572933 6138389.52832924,562054.563713399 6138408.92139964,562037.844052297 6138423.39465478,562030.746452559 6138443.77280077,562001.730145302 6138452.19004841,561959.065980502 6138461.10347189,561932.191717009 6138464.6439284,561905.558437825 6138460.32604779,561883.159267405 6138460.71936301,561861.966443532 6138474.12894899,561831.671021795 6138497.8245039,561793.961049499 6138515.85338281,561756.261487595 6138534.78436906,561724.945109436 6138539.65690516,561696.524883977 6138552.97712736,561685.407058848 6138575.3006631,561673.190385517 6138600.87036053,561686.218833268 6138645.66651342,561690.245891499 6138681.70993083,561665.803170507 6138704.91111302,561643.149965559 6138717.15098844,561617.311374847 6138734.2317172,561578.831836187 6138736.09186294,561553.450899201 6138737.87402576,561527.128418782 6138748.55952955,561524.982212823 6138768.74070682,561504.674332714 6138782.39238442,561479.34906308 6138798.01127892,561439.645326123 6138807.3867632,561415.50758956 6138814.0117812,561384.324278924 6138831.30697115,561333.386102075 6138841.74891414,561294.104753595 6138841.47862617,561256.099670499 6138840.99760255,561223.960521641 6138845.60730642,561196.228440322 6138840.84890787,561163.90135243 6138832.39478884,561124.844907448 6138838.17105242,561088.542294001 6138830.61082169,561063.156410861 6138845.10907588,561039.245213371 6138839.22624656,561007.470234609 6138851.36309622,561042.915810862 6138866.81001349,561025.197875273 6138878.30465567,561006.03832672 6138890.09731567,560981.491770129 6138916.71170041,560999.973018287 6138950.836863,561027.824028698 6138951.69364087,561044.319820087 6138973.03055713,561066.283118012 6139001.25162007,561074.327847329 6139037.56921769,561092.654708475 6139069.26594929,561088.457547114 6139094.0773803,561089.109734679 6139130.44054219,561072.379513505 6139170.47363404,561048.924718067 6139205.68874554,561027.012471654 6139233.74357946,560995.045130162 6139261.04627343,560977.81152454 6139281.37771118,560952.584189523 6139294.18604998,560928.716515842 6139301.58658371,560904.503336129 6139303.86974735,560883.750753296 6139317.82687461,560860.433083707 6139342.87428876,560852.214743227 6139377.10392056,560852.930734673 6139402.23349583,560856.06653889 6139427.16654183,560858.912683088 6139463.20951829,560869.340368259 6139498.10942481,560881.357955853 6139536.35079925,560903.235959354 6139564.2109647,560922.427319218 6139580.02667082,560940.515223221 6139602.97992618,560960.453408205 6139617.32489202,560977.649797795 6139636.71667907,561000.844097467 6139655.3382017,561005.358725911 6139677.99094495,560992.283127828 6139698.39797091,560967.502570332 6139696.89006858,560975.263500001 6139729.196,560963.175999999 6139746.79,560959.525666667 6139766.069,560958.065499999 6139793.821,560972.865999999 6139821.049,560992.699999999 6139834.895,561008.902333334 6139870.823,560998.714000001 6139904.91366667,560977.674000001 6139910.738,560945.297000001 6139928.63,560919.2425 6139949.891,560906.5095 6139985.3635,560902.015000001 6140017.106,560916.175600001 6140043.4962,560894.147500002 6140056.4705,560886.44025 6140083.13875,560859.535000002 6140099.458,560838.531000001 6140110.022,560810.913500001 6140128.7665,560798.751500002 6140155.257,560755.830500001 6140181.3375,560749.669499999 6140219.9915,560791.879 6140253.441,560846.569999999 6140259.32533333,560834.566999998 6140282.338,560831.188500002 6140309.0535,560804.8305 6140337.892,560790.832500001 6140369.3405,560763.537500001 6140438.7815,560749.164 6140474.258,560754.67848112 6140524.85654485,560769.401085287 6140573.82593992,560741.566000002 6140610.451,560711.006000003 6140640.09,560671.73599999 6140664.233,560627.440999998 6140688.277,560596.349999998 6140720.075,560567.076000001 6140743.294,560538.121000027 6140759.70999999,560512.149999976 6140773.57300002,560476.709944592 6140797.3593446,560458.189999999 6140827.108,560436.667 6140847.5435,560406.8225 6140863.456,560401.599 6140929.1005,560395.715000002 6140964.861,560362.685 6140943.3705,560297.389999998 6140925.455,560286.653999999 6140960.821,560273.924666664 6141004.113,560261.057000001 6141034.522,560208.350999998 6141051.954,560166.796000002 6141076.302,560132.212999757 6141096.80000019,560097.461999999 6141117.48499999,560070.825500002 6141145.5715,560064.234999998 6141174.991,560042.072748842 6141170.26693017,560022.174519085 6141153.72357743,560009.378665781 6141127.712923,559996.93121351 6141099.9208477,559969.599380323 6141059.02736315,559922.872859568 6141038.07309626,559881.240797978 6141034.121227,559847.833042657 6141032.50706045,559832.168409708 6141017.79253419,559799.457508543 6141012.36199186,559767.371460949 6141044.67578078,559740.198883294 6141040.49851421,559712.107633456 6141068.22866343,559708.982509145 6141099.35346969,559703.734023024 6141128.23794819,559700.474467205 6141160.39738811,559676.386464369 6141184.03520412,559642.284695379 6141195.9246509,559617.903767707 6141187.10362046,559598.045551534 6141173.94202845,559571.553775058 6141184.74406186,559559.553948368 6141221.27056121,559540.140728294 6141245.58654396,559530.610638129 6141269.40658033,559523.072278495 6141301.38522844,559536.169879357 6141341.93427722,559538.309685211 6141368.56759923,559522.264150023 6141383.80356205,559490.503951051 6141366.71953429,559464.247532835 6141367.27930982,559438.54877365 6141364.80269252,559415.541090877 6141363.48513038,559389.456219447 6141381.007534,559355.535602097 6141400.84145598,559370.076837878 6141422.34003106,559359.198545291 6141444.51758243,559337.20948842 6141463.85577646,559338.945045886 6141498.53872798,559327.786049952 6141528.88440441,559297.509205008 6141560.70309359,559258.566663523 6141561.17540353,559238.775204125 6141530.52477809,559229.819333769 6141503.49309852,559218.775982534 6141472.21890865,559206.240893306 6141454.36930859,559210.801500001 6141428.451,559220.431999998 6141395.038,559227.182999999 6141370.2395,559236.909333334 6141328.26866667,559224.317777778 6141302.48722222,559180.288000001 6141375.925,559183.825333333 6141303.59233333,559169.75575 6141279.460375,559121.780288333 6141242.22076972,559136.443999999 6141295.58516667,559094.251400001 6141289.7698,559113.967984213 6141240.98959935,559064.958 6141285.363,559049.149530024 6141297.48233021,559029.567133756 6141304.23375026,559019.026959792 6141286.00016619,559017.690508471 6141256.79028156,559001.187471659 6141231.97358858,558985.270974748 6141219.49458499,558962.534657165 6141218.59043916,558932.71499189 6141203.14454872,558900.370352076 6141195.09941053,558876.519892175 6141220.64847563,558853.985906675 6141250.29865607,558866.316968725 6141283.16384825,558862.294596402 6141323.01058402,558875.684564293 6141370.74226978,558897.934050716 6141401.03912456,558971.809 6141445.878,558999.892000002 6141453.4745,559035.038352263 6141473.00323745,559036.535901953 6141511.70856208,559041.226 6141541.061,559057.264 6141581.604,559070.645 6141609.0515,559095.719 6141641.8275,559121.090999999 6141681.199,559133.827 6141707.737,559175.464999999 6141809.508,559183.647 6141843.047,559182.613 6141905.341,559188.590999999 6142083.799,559182.786000001 6142186.609,559194.829 6142264.55,559180.965 6142349.779,559164.584 6142388.287,559150.610999999 6142499.895,559152.170999999 6142533.957,559166.898500001 6142587.5845,559182.068999999 6142639.729,559173.175999999 6142726.009,559183.356999999 6142771.652,559204.224000001 6142817.653,559213.292404114 6142852.87068724,559229.763000001 6142888.845,559257.9965 6142925.2625,559291.996000001 6142965.93,559288.394666665 6142997.021,559272.086500001 6143023.636,559309.126 6143043.578,559337.925000001 6143056.287,559368.956000001 6143072.5095,559423.784 6143106.6325,559458.094999999 6143136.529,559504.645000001 6143159.455,559544.155 6143185.354,559583.415000001 6143199.987,559651.246000001 6143277.475,559704.221000001 6143279.419,559742.834 6143282.942,559782.653000001 6143295.59,559796.335 6143320.775,559796.593107329 6143363.75116875,559807.036000001 6143394.652,559822.762999999 6143418.768,559848.460000001 6143445.265,559900.456 6143466.049,559992.472536061 6143449.95476039,560076.267070399 6143437.31157428,560180.154731946 6143359.19062834,560271.729436438 6143289.46426406,560924.581875578 6144372.11223026,560940.777557414 6144362.4286978,561269.065447081 6144154.60510521,561490.067984996 6144015.20956477,561725.444416823 6143870.04313189,562058.572982884 6143657.27134722,562217.812827596 6143559.22792929,562297.683182556 6143511.33670814,562342.429220124 6143482.15450971,562430.754007323 6143424.56830482,562598.454374259 6143318.34510252,562633.356762157 6143296.460362,562742.419886549 6143228.07483534,562792.638438822 6143196.91243014,562829.57738589 6143173.99049424,562925.371855155 6143114.56316427,562949.793805339 6143099.17527067,563076.758051846 6143018.23720825,563364.560167618 6142835.47698482,563913.017603529 6142486.26356679)))"
3208,0,"MONTEVIDEO","ABAYUBA","MULTIPOLYGON(((570668.101743365 6152268.29086843,570875.662780277 6151278.02431824,570993.599130122 6150832.24734673,570980.868826195 6150612.66631696,572699.078062948 6149528.36484027,573121.880680679 6149283.3938299,574054.933321247 6149385.74207633,574446.692297938 6149399.04872946,574190.24094922 6149747.07992528,573916.204953649 6149968.95035615,574012.325062908 6150259.23558686,573925.653765836 6150457.63912794,573955.048482767 6150682.57256677,573923.804286642 6150913.49158646,574018.650971231 6151044.54075187,574009.474849025 6151275.29132207,574132.620485592 6151493.99627047,571964.711471727 6152961.35188967,571597.573146393 6153293.82305295,571475.639691474 6153226.10283653,571397.309001147 6153088.00211338,571333.574495445 6153052.7897564,571295.593169935 6152958.32416265,571312.994066366 6152889.52305986,571290.421960711 6152825.15235481,571313.404369009 6152764.54875004,571305.942635281 6152691.82201337,571192.561760206 6152658.3684503,571112.606955827 6152665.85360643,570925.724778278 6152582.15389985,570668.101743365 6152268.29086843)))"
3209,0,"COLONIA","ESTANCIA ANCHORENA","MULTIPOLYGON(((412334.052208376 6207418.75442661,414052.372787083 6208053.85291031,415517.239520977 6207773.8824341,415406.334590352 6206762.70954,415342.532021075 6205371.96493615,414678.174380718 6205246.47376358,412674.697374472 6204826.18864372,412134.987125365 6205374.98200548,411345.725531232 6204618.22459186,409483.551588236 6206533.54274839,412334.052208376 6207418.75442661)))"
3210,0,"COLONIA","PUNTAS DEL ROSARIO","MULTIPOLYGON(((469210.028788881 6191675.43381718,469525.542221148 6191627.76007658,469532.041500729 6191303.04625635,469303.887002872 6191242.76359759,469123.07043085 6191664.32125294,469210.028788881 6191675.43381718)))"
3211,0,"SALTO","SOPAS","MULTIPOLYGON(((543674.541390623 6514181.98099312,544438.499061978 6514145.2014927,544379.240402724 6513424.22918943,543436.282871898 6513635.06487061,543674.541390623 6514181.98099312)))"
3213,0,"CANELONES","CUCHILLA ALTA Y EL GALEON","MULTIPOLYGON(((636941.195155956 6149722.71614389,636795.852892422 6148699.21562823,637058.182780991 6148692.56176158,637269.81000433 6148623.58250465,637361.149442435 6148528.97398782,637417.942648737 6148469.16194334,637422.591746373 6148401.90273023,637453.642732399 6148284.88448542,637655.409004996 6148237.98286075,638007.723134627 6148273.83085742,638500.501960079 6148398.04866003,639334.742434206 6148511.58093293,639140.780143989 6149446.95684948,639240.72460534 6149472.86693992,639216.655165661 6149676.1733621,640540.729187917 6149853.46998789,640426.787557872 6150392.73618411,636941.195155956 6149722.71614389)))"
3214,0,"ROCHA","COSTA AZUL","MULTIPOLYGON(((760745.929636963 6164549.50546827,760801.350015424 6164521.41024225,760830.357759502 6164568.78192665,761009.337514255 6164448.06942748,761125.632160914 6164373.73086941,761075.892897935 6164279.2157542,761060.707103733 6164204.07181239,761028.399976845 6164155.61112206,761028.399976845 6164101.09284543,760990.587036529 6164010.06891874,760973.881700222 6163947.63399272,760972.44916913 6163942.24093449,760943.566710613 6163818.52223261,760939.656537525 6163813.04799028,760903.291927805 6163739.14571892,760891.170391231 6163686.74939953,760886.692319451 6163667.77090485,760740.478807018 6163729.11832331,760594.581148774 6163793.85437035,760376.217766237 6163763.90187097,760296.988574343 6163797.71920897,760428.804620277 6164000.56621828,760463.819527446 6163982.75029017,760521.590041114 6164087.72018873,760529.225925634 6164100.63278706,760605.127631031 6164234.97425275,760619.532469022 6164260.46995194,760719.282428932 6164449.97776236,760709.392842491 6164509.6356119,760745.929636963 6164549.50546827)))"
3215,0,"ROCHA","LA AGUADA","MULTIPOLYGON(((760873.497813326 6162545.50617169,760778.72329897 6162540.58578833,760759.034731534 6162539.56362219,760746.441719971 6162539.0703556,760591.994874436 6162531.44804332,760546.665475485 6162528.97295914,760490.532997029 6162526.06197285,760373.173162633 6162521.5425249,760365.568102392 6162521.6414364,760349.899077866 6162520.42479042,760307.576875172 6162517.13861663,760200.753691432 6162985.3433732,760176.878019486 6163131.7277834,760138.159711691 6163265.95125042,760116.195643852 6163308.63092644,760046.026353003 6163444.98101522,759975.294166604 6163596.95016818,759916.524626243 6163732.77841814,759843.828992387 6163900.79267631,759815.960487147 6163962.63785232,759855.885710093 6163948.79184154,759857.954125181 6163966.07369544,759849.93715792 6163992.03339895,759848.791876882 6164031.73647491,759841.633870399 6164061.64501199,759839.247868238 6164105.18955143,759839.844368779 6164128.4530725,759847.170650015 6164143.49594947,759856.546383906 6164146.34808871,759866.100468138 6164144.68091399,759880.406405516 6164137.99708115,760017.888637053 6164054.45857079,760106.960403351 6164000.33577551,760121.78122856 6163998.11387848,760131.717582752 6164001.37707529,760192.371727894 6164026.81328612,760224.764402464 6164040.96249019,760379.357947623 6164038.30541363,760422.837382199 6164019.94743014,760428.804620277 6164000.56621828,760296.988574343 6163797.71920897,760376.217766237 6163763.90187097,760594.581148774 6163793.85437035,760740.478807018 6163729.11832331,760886.692319451 6163667.77090485,760882.959027746 6163651.94885905,760883.350045055 6163603.46271276,760878.009748644 6163576.1970166,760865.579713717 6163449.28779791,760848.691583532 6163394.37444477,760828.499629228 6163220.72363774,760829.973991616 6163184.35603217,760815.676579274 6163139.64207195,760834.557215519 6163071.30317589,760826.480433797 6162996.59294496,760842.963773117 6162888.66603841,760844.376805014 6162853.51498399,760840.46485615 6162812.5699192,760842.633997241 6162762.36627503,760851.939906152 6162727.02863737,760869.152481155 6162693.38587713,760862.825951546 6162566.50431827,760873.497813326 6162545.50617169)))"
3216,0,"CANELONES","PINAMAR - PINEPARK","MULTIPOLYGON(((603690.791299999 6152701.0222,603776.284600001 6152822.7511,603840.2631 6152924.0975,603947.2713 6153053.1868,604107.500600001 6153236.0633,604231.156600001 6153286.5036,604627.5402 6153440.9313,604648.274400002 6153342.9871,604854.807000002 6153387.369,605019.967100001 6152667.3142,605090.796000001 6152327.32,605149.895999999 6152032.123,605264.005000001 6151485.73,605269.071000002 6151465.306,605332.046000001 6151170.885,605334.299000001 6151157.444,605344.000000001 6151108.715,605363.035000001 6151018.285,605453.442000001 6150579.175,605577.018000001 6149989.656,605432.676000001 6149913.088,605289.066999999 6149821.401,605241.754000001 6149794.331,605010.161 6149671.984,605044.7101 6149523.73,604402.624 6149254.243,604363.060999999 6149447.382,604313.962 6149686.601,604275.322999999 6149881.761,604228.907 6150097.522,604207.009999999 6150205.398,604184.605999999 6150310.2,604167.45 6150416.621,604152.053999999 6150470.091,604109.022000001 6150666.45,604078.619 6150816.995,604059.458 6150903.001,604049.643000001 6150916.155,604045.664000001 6150936.896,604054.353 6150953.027,604005.321000001 6151191.991,603925.663 6151571.172,603845.847000001 6151964.822,603781.156300001 6152271.0944,603690.791299999 6152701.0222)))"
3217,0,"SALTO","CHACRAS DE BELEN","MULTIPOLYGON(((427040.800238288 6596880.2668872,427667.383567349 6596787.02264897,427382.951696065 6596189.34773949,426950.818335408 6596505.94752181,427040.800238288 6596880.2668872)))"
3218,0,"SALTO","YACUY","MULTIPOLYGON(((427098.036480863 6595667.51100625,427539.368573082 6595594.68710692,427412.534687471 6595036.04854335,426971.187595926 6595114.27788335,427098.036480863 6595667.51100625)))"
3220,NULL,"CANELONES","EL BOSQUE DE LAGOMAR","MULTIPOLYGON(((592363.807699998 6144345.433,592150.387799998 6144541.0423,591801.630499999 6144870.4008,591204.406499999 6145456.0212,591089.554900001 6145572.9532,591760.656400001 6145940.1213,591776.214900001 6145920.1224,592311.036200001 6145249.3565,592556.107800001 6144949.1625,592726.788 6144741.7784,592814.1366 6144637.2155,592363.807699998 6144345.433)))"
3221,NULL,"CANELONES","VINA DEL MAR","MULTIPOLYGON(((593330.844 6143427.077,593220.269200002 6143532.3656,593163.094900001 6143586.8077,593104.2986 6143642.7795,593080.0686 6143665.8539,593054.565000002 6143690.1247,592869.536399999 6143866.2781,592743.650100001 6143986.1178,592568.275000001 6144153.729,592386.5875 6144327.4739,592377.1777 6144336.4742,592463.344700002 6144394.7207,592545.5216 6144447.9243,592608.552700002 6144488.4113,592706.139700001 6144551.1077,592715.2296 6144537.0235,592723.238500001 6144536.1968,592726.4646 6144536.7383,592729.488099999 6144538.0023,592733.274400002 6144541.1067,592792.107400001 6144579.1226,592851.734500002 6144504.1573,593088.949400001 6144209.0739,593299.0353 6143946.9288,593445.7752 6143766.7241,593712.2538 6143433.5776,593492.132899999 6143273.5672,593480.158 6143284.9205,593330.844 6143427.077)))"
